,Recommended Mapping Category,Relevancy Label,refSource,category,label,targetType,adword,mappingModality,version,targetLabel,score,version
3230,,H,imagenet,bird,ostrich,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.421246362,1
3231,,H,imagenet,rodent,marmot,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.424409718,1
3232,Events and Attractions,H,openimage,OID,Dinosaur,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.424662786,1
3233,,H,coco,COCO,Zebra,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.424726053,1
3234,,L,imagenet,outdoor scene,fountain,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.42567506,1
3235,,N,openimage,OID,Car,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.427003669,1
3236,,H,openimage,OID,Polar bear,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.74296074,"1,2"
3237,,N,coco,COCO,Truck,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.428142478,1
3238,,H,openimage,OID,Rhinoceros,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.428711882,1
3239,,H,openimage,OID,Jaguar,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.437158041,1
3240,,H,openimage,OID,Hippopotamus,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.442504112,1
3241,,H,imagenet,wild cat,tiger,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.458573959,1
3242,,H,imagenet,ungulate,llama,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.46996204,1
3243,,H,openimage,OID,Cattle,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.758491178,"1,2"
3244,,H,coco,COCO,Sheep,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.762654088,"1,2"
3245,,H,openimage,OID,Tiger,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.517886878,1
3246,,L,coco,COCO,Cat,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.720948803,"1,2"
3247,,H,imagenet,ungulate,African elephant,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.534494496,1
3248,,H,imagenet,ungulate,ox,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.561066684,1
3249,,H,coco,23,Bear,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.768786778,"1,2"
3250,,H,imagenet,wild cat,snow leopard,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.769652202,1
3251,,H,openimage,227,Giraffe,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.77281481,1
3252,,H,imagenet,wild cat,lion,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.785705228,1
3253,,H,imagenet,wild cat,tiger cat,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.78097196,"1,2"
3254,,H,imagenet,wild dog,hyena,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.801361391,1
3255,,H,imagenet,wild cat,cheetah,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.807467855,1
3256,,H,coco,COCO,Bird,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.77326736,"1,2"
3257,,H,coco,COCO,Dog,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.758157567,"1,2"
7127,,L,audio,,"Child speech, kid speaking",inclusion,Books and Literature,text+video,2,Books and Literature,0.729794257,2
3259,,H,openimage,419,Lion,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.827983799,1
3260,,H,imagenet,bear,giant panda,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.839410589,1
3261,,H,imagenet,bear,lesser panda,inclusion,Pets|Large Animals,text+video,1,Pets|Large Animals,0.845857175,1
3262,,L,Places2,,watering_hole,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.715120803,"1,2"
3263,,H,coco,COCO,Cow,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.75946392,"1,2"
3264,,H,coco,COCO,Horse,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.726035681,"1,2"
3265,,H,coco,COCO,Elephant,inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.789770472,"1,2"
3266,,N,openimage,OID,Footwear,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.392158122,1
3267,,L,coco,COCO,Mouse,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.392901097,1
3268,Pet || Insect,L,openimage,OID,Beetle,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.393119619,1
3269,,H,imagenet,salamander,common newt,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.393163323,1
3270,,N,coco,COCO,Bed,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.393491106,1
3271,,L,coco,COCO,Fire hydrant,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.393840741,1
3272,,H,openimage,OID,Animal,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.720157067,"1,2"
3273,,N,coco,COCO,Bus,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.394540011,1
3274,,L,coco,COCO,Sheep,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.394911499,1
3275,Travel,H,imagenet,fish,eel,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.395785586,1
3276,,N,coco,COCO,Surfboard,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.395851143,1
3277,,H,Places2,,natural_history_museum,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.398317253,1
3278,,L,imagenet,crustacean,hermit crab,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.398844893,1
3279,,H,imagenet,snake,hognose snake,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.400156025,1
3280,,N,coco,COCO,Broccoli,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.401357895,1
3281,,N,imagenet,paper,comic book,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.401467156,1
3282,,N,coco,COCO,Bottle,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.404351645,1
3283,,H,imagenet,snake,green snake,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.406274638,1
3284,,H,imagenet,fish,sea snake,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.735168558,"1,2"
3285,,N,coco,COCO,Tie,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.410841746,1
3286,,N,coco,COCO,Airplane,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.411256938,1
3287,,N,coco,COCO,Banana,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.412742887,1
3288,Events and Attractions,L,Places2,,rainforest,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.428516344,1
3289,,L,coco,COCO,Dog,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.43271579,1
3290,,L,openimage,OID,Fish,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.439599231,1
3291,,H,openimage,OID,Tortoise,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.467591888,1
3292,,N,coco,COCO,Cake,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.474715703,1
3293,,H,imagenet,crocodile,African crocodile,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.512913334,1
3294,,L,coco,COCO,Elephant,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.526112058,1
3295,,N,coco,COCO,Kite,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.527860233,1
3296,,N,coco,COCO,Teddy bear,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.586926708,1
3297,,H,openimage,OID,Crocodile,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.627244002,1
1204,,H,audio,,"Child speech, kid speaking",inclusion,Education|Primary Education,text+video,2,Education|Primary Education,0.737596226,"1,2"
3299,,H,openimage,350,Reptile,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.858792795,"1,2"
3300,,H,imagenet,lizard,African chameleon,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.769457646,1
3301,,H,imagenet,lizard,whiptail,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.778282334,1
3302,,H,imagenet,lizard,Gila monster,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.788670405,1
3303,,L,imagenet,lizard,American chameleon,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.796016395,1
3304,,H,imagenet,lizard,agama,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.749185259,"1,2"
3305,,H,imagenet,lizard,common iguana,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.808769785,1
3306,,H,imagenet,lizard,green lizard,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.823462179,1
3307,,H,imagenet,lizard,banded gecko,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.776784597,"1,2"
3308,,H,imagenet,lizard,frilled lizard,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.853039553,1
3309,,H,imagenet,lizard,Komodo dragon,inclusion,Pets|Reptiles,text+video,1,Pets|Reptiles,0.885620387,1
3310,,L,imagenet,lizard,alligator lizard,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.775329651,"1,2"
3311,,L,coco,COCO,Bird,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.767792706,"1,2"
3312,,H,openimage,296,Lizard,inclusion,Pets|Reptiles,text+video,2,Pets|Reptiles,0.867862173,"1,2"
3313,,H,openimage,OID,Skyscraper,inclusion,Real Estate,text+video,1,Real Estate,0.410718835,1
3314,,H,coco,COCO,Dining table,inclusion,Real Estate,text+video,1,Real Estate,0.412121626,1
3315,,N,coco,COCO,Airplane,inclusion,Real Estate,text+video,1,Real Estate,0.416178344,1
3316,,N,imagenet,container,carton,inclusion,Real Estate,text+video,1,Real Estate,0.421562026,1
3317,,N,imagenet,technology,cash machine,inclusion,Real Estate,text+video,1,Real Estate,0.424595086,1
3318,,L,coco,COCO,Bed,inclusion,Real Estate,text+video,1,Real Estate,0.424936306,1
3319,,H,coco,COCO,Chair,inclusion,Real Estate,text+video,1,Real Estate,0.425732484,1
3320,,N,imagenet,instrument,panpipe,inclusion,Real Estate,text+video,1,Real Estate,0.426869882,1
3321,,L,coco,COCO,Traffic light,inclusion,Real Estate,text+video,1,Real Estate,0.428083106,1
3322,,N,coco,COCO,Cake,inclusion,Real Estate,text+video,1,Real Estate,0.429978769,1
3323,,N,coco,COCO,Kite,inclusion,Real Estate,text+video,1,Real Estate,0.438433424,1
3324,,L,imagenet,technology,web site,inclusion,Events and Attractions|Comedy Events,text+video,1,Events and Attractions|Comedy Events,0.578429472,1
3325,,L,coco,COCO,Houseplant,inclusion,Real Estate,text+video,1,Real Estate,0.442490143,1
3326,,L,imagenet,outdoor scene,maze,inclusion,Real Estate,text+video,1,Real Estate,0.443551714,1
3327,,H,imagenet,fence,picket fence,inclusion,Real Estate,text+video,1,Real Estate,0.444309979,1
3328,,H,imagenet,building,patio,inclusion,Real Estate,text+video,1,Real Estate,0.465541401,1
3329,,N,coco,COCO,Car,inclusion,Real Estate,text+video,1,Real Estate,0.4692569,1
3330,,N,openimage,OID,Poster,inclusion,Real Estate,text+video,1,Real Estate,0.472024568,1
3331,,N,imagenet,outdoor scene,birdhouse,inclusion,Real Estate,text+video,1,Real Estate,0.47274492,1
3332,,H,imagenet,building,castle,inclusion,Real Estate,text+video,1,Real Estate,0.476157113,1
3333,,N,openimage,OID,Toy,inclusion,Real Estate,text+video,1,Real Estate,0.529159842,1
3334,,H,Places2,,skyscraper,inclusion,Real Estate,text+video,1,Real Estate,0.542065478,1
13254,,L,audio,,"Child speech, kid speaking",inclusion,Events and Attractions|Personal Celebrations & Life Events|Graduation,text+video,2,Events and Attractions||Graduation,0.630747639,2
3336,,N,imagenet,building,mountain tent,inclusion,Real Estate,text+video,1,Real Estate,0.638626825,1
3337,,H,imagenet,building,church,inclusion,Real Estate,text+video,1,Real Estate,0.639279389,1
3338,,L,Places2,,parking_lot,inclusion,Real Estate,text+video,1,Real Estate,0.641516726,1
13375,,L,audio,,"Child speech, kid speaking",inclusion,Events and Attractions|Religious Events,text+video,2,Events and Attractions|Religious Events,0.709521965,2
3340,,H,openimage,462,Building,inclusion,Real Estate,text+video,1,Real Estate,0.645654755,1
3341,,N,imagenet,outdoor scene,cliff,inclusion,Real Estate,text+video,1,Real Estate,0.649473746,1
3342,,L,imagenet,furniture,mailbox,inclusion,Real Estate,text+video,1,Real Estate,0.663817676,1
3343,,L,openimage,96,Traffic sign,inclusion,Real Estate,text+video,1,Real Estate,0.684890327,1
3344,,H,openimage,130,Office building,inclusion,Real Estate,text+video,1,Real Estate,0.698619626,1
5427,,H,audio,,"Child speech, kid speaking",inclusion,Family and Relationships,text+video,2,Family and Relationships,0.747867617,"1,2"
3346,,L,openimage,183,Stop sign,inclusion,Real Estate,text+video,1,Real Estate,0.707471648,1
3347,,H,imagenet,outdoor scene,street sign,inclusion,Real Estate,text+video,1,Real Estate,0.708343877,1
3348,Business and Finance || Construction Industry,H,Places2,,construction_site,inclusion,Real Estate,text+video,1,Real Estate,0.714470015,1
3349,,H,openimage,OID,House,inclusion,Real Estate,text+video,2,Real Estate,0.835143551,"1,2"
3350,,N,imagenet,outdoor scene,geyser,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.413440487,1
3351,,H,openimage,OID,Skyscraper,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.41378801,1
3352,,L,imagenet,building,church,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.413874891,1
3353,,H,coco,COCO,Bench,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.414135534,1
3354,,N,coco,COCO,Bottle,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.415482189,1
3355,,N,imagenet,building,restaurant,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.416046916,1
3356,,H,openimage,OID,Table,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.416307559,1
3357,,H,imagenet,outdoor scene,fountain,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.416915725,1
3358,Home & Garden,H,openimage,OID,Countertop,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.417480452,1
3359,,L,imagenet,outdoor scene,lakeside,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.417784535,1
3360,,L,coco,COCO,Boat,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.418523023,1
3361,,H,imagenet,furniture,sliding door,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.420390964,1
3362,,L,openimage,OID,Coffee table,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.424387489,1
3363,,H,imagenet,electronics,dishwasher,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.425603823,1
3364,,H,imagenet,building,home theater,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.426907037,1
3365,,L,coco,COCO,Bed,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.443588184,1
3366,,L,imagenet,technology,web site,inclusion,Events and Attractions|Concerts & Music Events,text+video,1,Events and Attractions|Concerts & Music Events,0.494843319,1
3367,,H,imagenet,building,patio,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.473388358,1
3368,,N,coco,COCO,Bowl,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.475777585,1
3369,,H,openimage,OID,Sofa bed,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.484509123,1
3370,,L,coco,COCO,Sink,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.485073849,1
3371,,L,openimage,OID,Tree,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.49050391,1
3372,,L,imagenet,building,palace,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.50032146,1
3373,,N,imagenet,vehicle,cab,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.503796699,1
3374,,L,openimage,OID,Office building,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.527602085,1
3375,,H,Places2,apartment_building,apartment_building/outdoor,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.528921151,1
3376,,L,imagenet,building,library,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.535942659,1
3377,Style & Fashion,L,imagenet,building,barbershop,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.544730742,1
3378,,H,coco,COCO,Television,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.546542137,1
3379,,H,imagenet,building,yurt,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.560579783,1
3380,,L,Places2,,cottage,inclusion,Real Estate|Apartments,text+video,2,Real Estate|Apartments,0.734752577,"1,2"
3381,,L,imagenet,building,boathouse,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.56559723,1
3382,,L,coco,COCO,Houseplant,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.575039096,1
3383,,H,openimage,OID,Building,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.602536924,1
3384,,H,Places2,,television_studio,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.602884816,1
3385,,H,Places2,,residential_neighborhood,inclusion,Real Estate|Apartments,text+video,2,Real Estate|Apartments,0.777648726,"1,2"
3386,,L,coco,COCO,Refrigerator,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.620304083,1
3387,,H,coco,COCO,Oven,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.622736751,1
3388,,H,coco,COCO,Dining table,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.639113814,1
3389,,H,Places2,,kitchen,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.661157548,1
3390,,H,openimage,141,Studio couch,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.663479805,1
3391,,L,imagenet,electronics,microwave,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.663657689,1
3392,Hobbies & Interests,H,Places2,,art_studio,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.666141713,1
3393,,N,imagenet,electronics,space bar,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.691983223,1
3394,,H,imagenet,furniture,studio couch,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.706802811,1
3395,,H,Places2,,house,inclusion,Real Estate|Apartments,text+video,2,Real Estate|Apartments,0.74752328,"1,2"
5589,,H,audio,,"Child speech, kid speaking",inclusion,Family and Relationships||Daycare and Pre-School,text+video,2,Family and Relationships||Daycare and Pre-School,0.801077005,"1,2"
5523,,H,audio,,"Child speech, kid speaking",inclusion,Family and Relationships|Parenting,text+video,2,Family and Relationships|Parenting,0.697161629,"1,2"
3398,Hobbies & Interests,H,Places2,,artists_loft,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.733760532,1
3399,,L,coco,COCO,Microwave oven,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.779774109,1
3400,,N,coco,COCO,Car,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,0.849713293,1
3401,Home & Garden,H,Places2,balcony,balcony/exterior,inclusion,Real Estate|Apartments,text+video,2,Real Estate|Apartments,0.742369759,"1,2"
3402,,H,openimage,OID,House,inclusion,Real Estate|Apartments,text+video,2,Real Estate|Apartments,0.840329701,"1,2"
3403,,H,coco,COCO,Sofa,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,1,1
3404,,H,coco,COCO,Chair,inclusion,Real Estate|Apartments,text+video,1,Real Estate|Apartments,1,1
3405,,L,coco,COCO,Houseplant,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.448642193,1
3406,,L,coco,COCO,Bus,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.449179786,1
3407,,N,imagenet,decor,shower curtain,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.449870978,1
3408,,H,openimage,OID,Tower,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.451714154,1
3409,,L,coco,COCO,Book,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.453941326,1
3410,,N,imagenet,paper,menu,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.454478919,1
3411,,L,imagenet,building,church,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.457550879,1
3412,,N,openimage,OID,Palm tree,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.460008448,1
3413,,H,coco,COCO,Dining table,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.461314031,1
3414,,N,openimage,OID,Poster,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.463387605,1
3415,,N,coco,COCO,Truck,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.463694801,1
3416,,H,openimage,OID,Swimming pool,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.466229168,1
3417,,L,coco,COCO,Stop sign,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.470837109,1
3418,,N,imagenet,technology,coil,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.477518624,1
3419,,N,coco,COCO,Mouse,inclusion,Real Estate|Hotel Properties,text+video,1,Real Estate|Hotel Properties,0.480360187,1
